,median_by_zip
9828,150301.0
9829,106468.0
9830,120814.0
9831,82134.0
9832,55725.0
9833,88940.0
9834,113778.0
9835,89352.0
9836,53836.0
9837,103816.0
9838,106468.0
9839,73330.0
9840,102374.0
9841,126106.0
9842,106545.0
9843,60563.0
9844,150301.0
9845,72303.0
9846,87486.0
9847,75155.0
9848,81694.0
9849,93918.0
9850,113778.0
9851,71555.0
9852,96134.0
9853,90625.0
9854,106545.0
9855,77781.0
9856,137900.0
9857,89352.0
9858,96134.0
9859,85957.0
9860,49647.0
9861,89352.0
9862,92316.0
9863,82134.0
9864,55725.0
9865,66323.0
9866,66323.0
9867,67793.0
9868,103816.0
9869,49647.0
9870,92039.0
9871,81330.0
9872,71820.0
9873,46250.0
9874,77781.0
9875,52713.0
9876,106468.0
9877,55725.0
9878,53836.0
9879,89352.0
9880,55845.0
9881,93918.0
9882,92039.0
9883,106468.0
9884,74144.0
9885,87486.0
9886,58429.0
9887,150301.0
9888,90588.0
9889,120970.0
9890,62633.0
9891,145262.0
9892,49647.0
9893,96134.0
9894,53143.0
9895,52713.0
9896,66323.0
9897,93918.0
9898,77170.0
9899,42965.0
9900,81330.0
9901,72303.0
9902,60563.0
9903,79579.0
9904,96134.0
9905,86005.0
9906,92039.0
9907,102025.0
9908,92938.0
9909,60563.0
9910,53143.0
9911,93918.0
9912,137900.0
9913,103816.0
9914,126106.0
9915,75839.0
9916,96630.0
9917,75839.0
9918,62633.0
9919,82134.0
9920,145262.0
9921,79579.0
9922,137900.0
9923,75839.0
9924,92316.0
9925,137900.0
9926,82134.0
9927,55725.0
9928,113778.0
9929,145262.0
9930,81694.0
9931,77170.0
9932,58429.0
9933,81330.0
9934,88940.0
9935,96630.0
9936,90588.0
9937,72303.0
9938,96134.0
9939,53848.0
9940,89352.0
9941,54561.0
9942,92039.0
9943,150301.0
9944,92316.0
9945,58429.0
9946,77781.0
9947,66323.0
9948,92316.0
9949,67793.0
9950,120814.0
9951,54561.0
9952,93380.0
9953,137900.0
9954,96134.0
9955,72303.0
9956,88940.0
9957,46871.0
9958,103816.0
9959,61736.0
9960,61736.0
9961,81330.0
9962,49591.0
9963,67793.0
9964,72303.0
9965,120970.0
9966,93918.0
9967,106468.0
9968,52713.0
9969,60563.0
9970,102025.0
9971,113778.0
9972,85957.0
9973,96134.0
9974,103816.0
9975,49188.0
9976,79579.0
9977,150301.0
9978,120814.0
9979,88940.0
9980,93918.0
9981,106468.0
9982,145262.0
9983,62633.0
9984,89352.0
9985,72303.0
9986,92316.0
9987,92938.0
9988,74144.0
9989,92938.0
9990,81694.0
9991,105449.0
9992,106468.0
9993,137900.0
9994,96134.0
9995,71555.0
9996,88940.0
9997,86005.0
9998,45078.0
9999,75839.0
10000,68342.0
10001,86005.0
10002,86005.0
10003,86005.0
10004,62842.0
10005,60839.0
10006,73330.0
10007,68342.0
10008,82134.0
10009,102025.0
10010,92316.0
10011,45078.0
10012,73330.0
10013,86005.0
10014,46250.0
10015,103816.0
10016,81330.0
10017,92039.0
10018,100725.0
10019,62633.0
10020,92316.0
10021,77781.0
10022,60839.0
10023,92039.0
10024,106468.0
10025,106468.0
10026,90625.0
10027,93918.0
10028,58429.0
10029,46250.0
10030,75839.0
10031,74144.0
10032,120814.0
10033,55725.0
10034,120814.0
10035,68342.0
10036,55725.0
10037,96134.0
10038,82134.0
10039,74144.0
10040,72303.0
10041,68342.0
10042,81694.0
10043,103816.0
10044,92938.0
10045,53836.0
10046,81694.0
10047,102025.0
10048,113778.0
10049,120970.0
10050,120970.0
10051,96134.0
10052,54561.0
10053,92316.0
10054,106468.0
10055,72303.0
10056,52713.0
10057,53836.0
10058,42965.0
10059,54561.0
10060,106468.0
10061,49647.0
10062,106468.0
10063,106468.0
10064,150301.0
10065,73330.0
10066,81330.0
10067,92039.0
10068,106545.0
10069,49188.0
10070,103816.0
10071,113778.0
10072,77170.0
10073,126106.0
10074,126106.0
10075,92039.0
10076,72303.0
10077,93380.0
10078,75839.0
10079,52713.0
10080,68342.0
10081,82134.0
10082,100725.0
10083,53143.0
10084,98011.0
10085,72303.0
10086,73330.0
10087,92938.0
10088,126106.0
10089,87486.0
10090,54561.0
10091,86005.0
10092,71820.0
10093,92039.0
10094,89352.0
10095,93918.0
10096,72303.0
10097,120814.0
10098,126106.0
10099,145262.0
10100,49647.0
10101,106468.0
10102,67793.0
10103,120814.0
10104,96134.0
10105,150301.0
10106,106468.0
10107,67793.0
10108,93918.0
10109,120814.0
10110,145262.0
10111,76961.0
10112,120814.0
10113,81330.0
10114,137900.0
10115,72303.0
10116,106468.0
10117,55845.0
10118,93918.0
10119,96134.0
10120,49188.0
10121,120970.0
10122,89352.0
10123,145262.0
10124,55725.0
10125,92316.0
10126,98011.0
10127,145262.0
10128,126106.0
10129,45078.0
10130,72303.0
10131,82134.0
10132,102374.0
10133,72303.0
10134,86005.0
10135,106468.0
10136,55725.0
10137,90588.0
10138,106545.0
10139,106468.0
10140,53836.0
10141,62633.0
10142,66323.0
10143,53848.0
10144,106468.0
10145,106468.0
10146,145262.0
10147,75839.0
10148,60839.0
10149,85957.0
10150,67793.0
10151,60839.0
10152,90588.0
10153,120970.0
10154,106545.0
10155,81694.0
10156,77170.0
10157,86005.0
10158,93380.0
10159,72303.0
10160,150301.0
10161,68342.0
10162,126106.0
10163,45078.0
10164,92039.0
10165,71563.0
10166,87486.0
10167,55845.0
10168,93918.0
10169,137900.0
10170,113778.0
10171,75839.0
10172,100725.0
10173,102025.0
10174,74144.0
10175,93380.0
10176,96630.0
10177,90588.0
10178,53848.0
10179,68342.0
10180,45078.0
10181,92039.0
10182,96134.0
10183,93380.0
10184,55725.0
10185,76961.0
10186,92039.0
10187,81694.0
10188,150301.0
10189,106468.0
10190,55845.0
10191,81330.0
10192,46250.0
10193,137900.0
10194,49188.0
10195,60839.0
10196,46250.0
10197,81330.0
10198,137900.0
10199,74144.0
10200,45078.0
10201,92039.0
10202,150301.0
10203,88940.0
10204,53836.0
10205,81694.0
10206,79579.0
10207,62633.0
10208,49647.0
10209,71555.0
10210,53836.0
10211,53836.0
10212,92316.0
10213,100725.0
10214,62633.0
10215,72303.0
10216,72303.0
10217,89352.0
10218,93918.0
10219,93380.0
10220,93380.0
10221,89352.0
10222,137900.0
10223,49647.0
10224,67793.0
10225,100725.0
10226,79579.0
10227,73330.0
10228,60839.0
10229,81330.0
10230,92938.0
10231,54561.0
10232,74144.0
10233,85957.0
10234,120814.0
10235,81694.0
10236,62842.0
10237,72303.0
10238,53836.0
10239,46250.0
10240,71563.0
10241,73330.0
10242,49591.0
10243,49591.0
10244,89352.0
10245,81330.0
10246,92039.0
10247,92039.0
10248,82134.0
10249,60563.0
10250,79579.0
10251,89352.0
10252,105449.0
10253,81330.0
10254,150301.0
10255,42965.0
10256,71555.0
10257,62633.0
10258,96630.0
10259,87486.0
10260,93918.0
10261,45078.0
10262,45078.0
10263,82134.0
10264,105449.0
10265,100725.0
10266,106468.0
10267,150301.0
10268,120970.0
10269,92039.0
10270,120814.0
10271,66323.0
10272,150301.0
10273,72303.0
10274,105449.0
10275,89352.0
10276,49188.0
10277,113778.0
10278,74144.0
10279,82134.0
10280,55725.0
10281,106468.0
10282,82134.0
10283,76961.0
10284,82134.0
10285,60839.0
10286,92316.0
10287,53836.0
10288,87486.0
10289,81330.0
10290,96134.0
10291,106545.0
10292,68342.0
10293,60563.0
10294,72303.0
10295,103816.0
10296,46250.0
10297,53836.0
10298,82134.0
10299,93918.0
10300,81694.0
10301,68342.0
10302,77781.0
10303,55725.0
10304,53848.0
10305,75839.0
10306,92316.0
10307,93380.0
10308,61736.0
10309,61736.0
10310,92039.0
10311,86005.0
10312,106468.0
10313,53836.0
10314,126106.0
10315,49188.0
10316,86005.0
10317,92316.0
10318,120970.0
10319,120970.0
10320,71555.0
10321,55725.0
10322,89352.0
10323,76961.0
10324,52713.0
10325,86005.0
10326,90588.0
10327,90588.0
10328,106468.0
10329,90625.0
10330,106468.0
10331,77781.0
10332,81330.0
10333,106468.0
10334,89352.0
10335,106545.0
10336,102374.0
10337,103816.0
10338,106545.0
10339,54561.0
10340,53836.0
10341,54561.0
10342,52713.0
10343,61736.0
10344,49188.0
10345,60563.0
10346,61736.0
10347,88940.0
10348,55845.0
10349,60839.0
10350,93918.0
10351,55845.0
10352,53836.0
10353,68342.0
10354,102025.0
10355,73794.0
10356,92938.0
10357,92039.0
10358,87486.0
10359,93918.0
10360,92316.0
10361,105449.0
10362,113778.0
10363,62633.0
10364,72303.0
10365,90588.0
10366,49647.0
10367,87486.0
10368,92039.0
10369,72303.0
10370,53836.0
10371,92316.0
10372,106545.0
10373,92316.0
10374,145262.0
10375,49188.0
10376,49188.0
10377,100725.0
10378,73794.0
10379,103816.0
10380,92938.0
10381,81330.0
10382,60563.0
10383,55845.0
10384,96630.0
10385,75839.0
10386,89352.0
10387,71555.0
10388,66323.0
10389,93918.0
10390,106468.0
10391,49188.0
10392,113778.0
10393,81330.0
10394,105449.0
10395,72303.0
10396,102025.0
10397,58429.0
10398,60839.0
10399,106545.0
10400,90625.0
10401,81694.0
10402,112308.0
10403,72303.0
10404,77170.0
10405,66323.0
10406,73330.0
10407,75839.0
10408,92938.0
10409,113778.0
10410,60563.0
10411,92316.0
10412,145262.0
10413,55725.0
10414,61736.0
10415,49647.0
10416,106468.0
10417,76961.0
10418,100725.0
10419,145262.0
10420,71820.0
10421,81694.0
10422,49647.0
10423,75839.0
10424,55845.0
10425,53848.0
10426,46250.0
10427,100725.0
10428,46871.0
10429,137900.0
10430,113778.0
10431,71555.0
10432,53848.0
10433,106545.0
10434,89352.0
10435,103816.0
10436,81330.0
10437,68342.0
10438,85957.0
10439,81330.0
10440,120814.0
10441,49647.0
10442,77170.0
10443,61736.0
10444,72303.0
10445,98011.0
10446,145262.0
10447,71563.0
10448,55725.0
10449,85957.0
10450,53143.0
10451,49591.0
10452,66323.0
10453,81694.0
10454,81694.0
10455,49188.0
10456,74144.0
10457,73794.0
10458,145262.0
10459,77170.0
10460,86005.0
10461,46250.0
10462,74144.0
10463,82134.0
10464,120970.0
10465,150301.0
10466,93918.0
10467,61736.0
10468,58429.0
10469,55725.0
10470,88940.0
10471,66323.0
10472,81694.0
10473,61736.0
10474,60839.0
10475,90625.0
10476,90625.0
10477,113778.0
10478,82134.0
10479,92039.0
10480,67793.0
10481,92316.0
10482,81330.0
10483,67793.0
10484,62633.0
10485,102025.0
10486,145262.0
10487,103816.0
10488,120970.0
10489,106545.0
10490,71555.0
10491,92316.0
10492,126106.0
10493,53848.0
10494,120814.0
10495,120970.0
10496,49647.0
10497,145262.0
10498,45078.0
10499,87486.0
10500,81694.0
10501,145262.0
10502,46250.0
10503,73330.0
10504,74144.0
10505,93918.0
10506,55845.0
10507,49188.0
10508,82134.0
10509,55725.0
10510,105449.0
10511,55845.0
10512,100725.0
10513,102374.0
10514,150301.0
10515,103816.0
10516,96630.0
10517,81330.0
10518,93918.0
10519,100725.0
10520,45078.0
10521,92938.0
10522,76961.0
10523,62633.0
10524,81694.0
10525,54561.0
10526,90588.0
10527,102025.0
10528,75839.0
10529,126106.0
10530,45078.0
10531,72303.0
10532,79579.0
10533,126106.0
10534,89352.0
10535,73330.0
10536,54561.0
10537,81694.0
10538,126106.0
10539,60563.0
10540,53836.0
10541,71555.0
10542,92316.0
10543,71820.0
10544,150301.0
10545,89352.0
10546,54561.0
10547,88940.0
10548,82134.0
10549,86005.0
10550,58429.0
10551,96134.0
10552,45078.0
10553,145262.0
10554,86005.0
10555,106545.0
10556,60839.0
10557,71555.0
10558,73330.0
10559,103816.0
10560,54561.0
10561,96134.0
10562,89352.0
10563,93380.0
10564,106468.0
10565,113778.0
10566,150301.0
10567,93380.0
10568,96134.0
10569,42965.0
10570,102374.0
10571,93918.0
10572,126106.0
10573,82134.0
10574,145262.0
10575,81694.0
10576,96134.0
10577,54561.0
10578,86005.0
10579,53143.0
10580,81694.0
10581,87486.0
10582,113778.0
10583,82134.0
10584,81330.0
10585,106468.0
10586,82134.0
10587,68342.0
10588,73794.0
10589,150301.0
10590,100725.0
10591,49591.0
10592,54561.0
10593,49647.0
10594,150301.0
10595,106468.0
10596,71820.0
10597,82134.0
10598,77170.0
10599,77170.0
10600,90625.0
10601,62633.0
10602,96630.0
10603,106468.0
10604,89352.0
10605,93918.0
10606,92938.0
10607,55845.0
10608,113778.0
10609,74144.0
10610,150301.0
10611,113778.0
10612,89352.0
10613,96630.0
10614,74144.0
10615,92938.0
10616,106468.0
10617,126106.0
10618,75839.0
10619,93380.0
10620,103816.0
10621,137900.0
10622,81330.0
10623,105449.0
10624,96630.0
10625,75155.0
10626,81694.0
10627,74144.0
10628,81694.0
10629,92039.0
10630,81330.0
10631,90588.0
10632,62842.0
10633,106545.0
10634,145262.0
10635,98011.0
10636,150301.0
10637,113778.0
10638,81694.0
10639,77781.0
10640,55845.0
10641,67793.0
10642,54561.0
10643,103816.0
10644,46250.0
10645,61736.0
10646,76961.0
10647,75155.0
10648,106545.0
10649,55845.0
10650,55845.0
10651,60839.0
10652,66323.0
10653,120814.0
10654,100725.0
10655,87486.0
10656,49647.0
10657,55845.0
10658,53836.0
10659,145262.0
10660,53836.0
10661,74144.0
10662,53836.0
10663,96134.0
10664,93380.0
10665,74144.0
10666,74144.0
10667,53836.0
10668,73330.0
10669,79579.0
10670,73330.0
10671,126106.0
10672,55725.0
10673,96630.0
10674,73330.0
10675,73794.0
10676,120970.0
10677,71555.0
10678,105449.0
10679,52713.0
10680,46250.0
10681,96134.0
10682,92039.0
10683,102025.0
10684,73330.0
10685,92316.0
10686,46250.0
10687,92039.0
10688,72303.0
10689,106545.0
10690,53836.0
10691,45078.0
10692,89352.0
10693,67793.0
10694,58429.0
10695,90625.0
10696,93918.0
10697,89352.0
10698,106545.0
10699,62633.0
10700,60563.0
10701,137900.0
10702,106468.0
10703,53836.0
10704,68342.0
10705,92316.0
10706,61736.0
10707,112308.0
10708,113778.0
10709,58429.0
10710,106545.0
10711,71555.0
10712,60839.0
10713,106468.0
10714,74144.0
10715,89352.0
10716,53836.0
10717,113778.0
10718,60839.0
10719,53836.0
10720,73330.0
10721,86005.0
10722,82134.0
10723,92316.0
10724,93380.0
10725,137900.0
10726,106468.0
10727,72303.0
10728,75839.0
10729,58429.0
10730,150301.0
10731,96134.0
10732,100725.0
10733,53836.0
10734,53848.0
10735,72303.0
10736,73330.0
10737,126106.0
10738,66323.0
10739,54561.0
10740,96134.0
10741,93918.0
10742,75839.0
10743,79579.0
10744,102025.0
10745,120970.0
10746,60563.0
10747,75155.0
10748,120814.0
10749,90588.0
10750,46250.0
10751,92316.0
10752,74144.0
10753,66323.0
10754,87486.0
10755,93918.0
10756,145262.0
10757,145262.0
10758,49188.0
10759,77170.0
10760,58429.0
10761,75839.0
10762,145262.0
10763,82134.0
10764,126106.0
10765,105449.0
10766,92938.0
10767,113778.0
10768,113778.0
10769,79579.0
10770,102025.0
10771,106545.0
10772,73330.0
10773,71555.0
10774,73330.0
10775,54561.0
10776,55725.0
10777,81694.0
10778,82134.0
10779,68342.0
10780,93380.0
10781,81330.0
10782,92316.0
10783,71555.0
10784,88940.0
10785,96134.0
10786,53836.0
10787,71555.0
10788,85957.0
10789,81330.0
10790,82134.0
10791,120814.0
10792,87486.0
10793,93380.0
10794,145262.0
10795,113778.0
10796,150301.0
10797,74144.0
10798,72303.0
10799,54561.0
10800,92039.0
10801,92316.0
10802,106468.0
10803,120970.0
10804,58429.0
10805,113778.0
10806,60839.0
10807,53836.0
10808,42965.0
10809,113778.0
10810,113778.0
10811,72303.0
10812,145262.0
10813,73330.0
10814,76961.0
10815,89352.0
10816,81694.0
10817,96134.0
10818,102025.0
10819,55845.0
10820,58429.0
10821,145262.0
10822,87486.0
10823,53836.0
10824,120970.0
10825,92039.0
10826,92316.0
10827,71555.0
10828,66323.0
10829,46250.0
10830,106545.0
10831,75839.0
10832,54561.0
10833,53143.0
10834,90625.0
10835,92039.0
10836,145262.0
10837,49188.0
10838,120970.0
10839,90625.0
10840,145262.0
10841,90588.0
10842,77170.0
10843,106468.0
10844,100725.0
10845,96134.0
10846,82134.0
10847,77781.0
10848,49188.0
10849,106468.0
10850,72303.0
10851,67793.0
10852,45078.0
10853,71555.0
10854,53848.0
10855,81330.0
10856,73330.0
10857,46250.0
10858,106468.0
10859,145262.0
10860,53848.0
10861,89352.0
10862,150301.0
10863,75839.0
10864,60839.0
10865,77170.0
10866,145262.0
10867,93380.0
10868,92316.0
10869,120970.0
10870,60563.0
10871,71555.0
10872,53848.0
10873,85957.0
10874,96134.0
10875,93918.0
10876,77781.0
10877,93918.0
10878,120970.0
10879,72303.0
10880,60563.0
10881,93380.0
10882,145262.0
10883,46250.0
10884,88940.0
10885,92938.0
10886,98011.0
10887,89352.0
10888,92039.0
10889,106468.0
10890,106468.0
10891,113778.0
10892,42965.0
10893,62842.0
10894,92938.0
10895,92039.0
10896,75839.0
10897,87486.0
10898,62633.0
10899,61736.0
10900,92039.0
10901,120970.0
10902,103816.0
10903,62842.0
10904,73330.0
10905,73330.0
10906,96630.0
10907,62842.0
10908,120970.0
10909,92039.0
10910,82134.0
10911,92039.0
10912,49591.0
10913,89352.0
10914,96630.0
10915,102025.0
10916,77781.0
10917,75839.0
10918,67793.0
10919,45078.0
10920,126106.0
10921,53836.0
10922,53836.0
10923,93918.0
10924,102025.0
10925,45078.0
10926,66323.0
10927,92316.0
10928,77170.0
10929,120970.0
10930,120970.0
10931,100725.0
10932,46250.0
10933,53836.0
10934,102374.0
10935,120970.0
10936,72303.0
10937,102374.0
10938,62633.0
10939,98011.0
10940,103816.0
10941,96630.0
10942,81330.0
10943,100725.0
10944,53836.0
10945,96134.0
10946,102374.0
10947,60839.0
10948,93380.0
10949,60563.0
10950,93380.0
10951,46250.0
10952,71555.0
10953,81330.0
10954,106468.0
10955,72303.0
10956,87486.0
10957,87486.0
10958,87486.0
10959,93380.0
10960,54561.0
10961,105449.0
10962,96134.0
10963,150301.0
10964,60563.0
10965,113778.0
10966,93380.0
10967,102374.0
10968,49591.0
10969,150301.0
10970,103816.0
10971,74144.0
10972,67793.0
10973,77170.0
10974,66323.0
10975,86005.0
10976,72303.0
10977,96134.0
10978,93918.0
10979,54561.0
10980,77781.0
10981,55725.0
10982,106468.0
10983,126106.0
10984,105449.0
10985,81694.0
10986,106468.0
10987,93918.0
10988,49591.0
10989,61736.0
10990,93380.0
10991,93918.0
10992,96630.0
10993,145262.0
10994,126106.0
10995,92316.0
10996,68342.0
10997,81694.0
10998,77781.0
10999,113778.0
11000,55725.0
11001,92316.0
11002,81330.0
11003,72303.0
11004,76961.0
11005,81330.0
11006,60563.0
11007,86005.0
11008,53848.0
11009,60839.0
11010,55725.0
11011,53848.0
11012,71820.0
11013,79579.0
11014,90625.0
11015,60563.0
11016,86005.0
11017,120970.0
11018,112308.0
11019,61736.0
11020,90588.0
11021,113778.0
11022,103816.0
11023,49591.0
11024,106545.0
11025,102374.0
11026,52713.0
11027,102025.0
11028,103816.0
11029,61736.0
11030,86005.0
11031,102025.0
11032,93380.0
11033,106545.0
11034,120970.0
11035,86005.0
11036,96630.0
11037,61736.0
11038,79579.0
11039,42965.0
11040,62633.0
11041,60839.0
11042,52713.0
11043,92039.0
11044,81694.0
11045,92938.0
11046,62633.0
11047,102374.0
11048,120970.0
11049,53836.0
11050,53836.0
11051,81330.0
11052,71563.0
11053,113778.0
11054,61736.0
11055,60563.0
11056,68342.0
11057,68342.0
11058,54561.0
11059,79579.0
11060,62842.0
11061,90625.0
11062,106468.0
11063,53848.0
11064,89352.0
11065,137900.0
11066,81694.0
11067,87486.0
11068,75839.0
11069,96134.0
11070,53836.0
11071,66323.0
11072,106468.0
11073,89352.0
11074,82134.0
11075,75839.0
11076,89352.0
11077,145262.0
11078,96630.0
11079,89352.0
11080,72303.0
11081,49647.0
11082,102025.0
11083,90588.0
11084,53836.0
11085,89352.0
11086,90588.0
11087,92938.0
11088,75155.0
11089,96134.0
11090,82134.0
11091,74144.0
11092,76961.0
11093,137900.0
11094,72303.0
11095,75839.0
11096,81330.0
11097,66323.0
11098,58429.0
11099,82134.0
11100,90625.0
11101,75839.0
11102,77170.0
11103,90625.0
11104,73794.0
11105,54561.0
11106,106545.0
11107,86005.0
11108,96134.0
11109,92316.0
11110,120970.0
11111,75839.0
11112,74144.0
11113,49188.0
11114,67793.0
11115,145262.0
11116,77170.0
11117,77781.0
11118,86005.0
11119,49188.0
11120,60839.0
11121,55725.0
11122,52713.0
11123,106468.0
11124,92938.0
11125,42965.0
11126,105449.0
11127,60563.0
11128,67793.0
11129,89352.0
11130,92938.0
11131,96134.0
11132,106468.0
11133,62633.0
11134,72303.0
11135,96134.0
11136,89352.0
11137,71555.0
11138,120970.0
11139,89352.0
11140,102025.0
11141,86005.0
11142,102374.0
11143,71555.0
11144,92316.0
11145,49591.0
11146,67793.0
11147,72303.0
11148,106545.0
11149,75839.0
11150,76961.0
11151,145262.0
11152,49647.0
11153,113778.0
11154,102025.0
11155,60839.0
11156,137900.0
11157,96134.0
11158,77781.0
11159,81694.0
11160,75839.0
11161,71820.0
11162,102025.0
11163,62842.0
11164,105449.0
11165,55725.0
11166,46250.0
11167,54561.0
11168,73330.0
11169,77170.0
11170,81330.0
11171,71820.0
11172,72303.0
11173,90588.0
11174,92039.0
11175,54561.0
11176,93918.0
11177,137900.0
11178,89352.0
11179,81694.0
11180,96630.0
11181,49591.0
11182,72303.0
11183,72303.0
11184,72303.0
11185,81694.0
11186,60839.0
11187,49591.0
11188,92938.0
11189,96134.0
11190,98011.0
11191,98011.0
11192,92039.0
11193,92316.0
11194,106468.0
11195,126106.0
11196,81694.0
11197,86005.0
11198,53836.0
11199,145262.0
11200,96134.0
11201,55845.0
11202,98011.0
11203,92039.0
11204,73330.0
11205,102374.0
11206,96134.0
11207,90625.0
11208,49188.0
11209,145262.0
11210,54561.0
11211,82134.0
11212,53143.0
11213,49647.0
11214,137900.0
11215,113778.0
11216,90625.0
11217,55725.0
11218,106468.0
11219,79579.0
11220,46250.0
11221,126106.0
11222,81694.0
11223,89352.0
11224,73794.0
11225,96630.0
11226,82134.0
11227,53836.0
11228,96134.0
11229,55845.0
11230,45078.0
11231,60563.0
11232,46871.0
11233,52713.0
11234,89352.0
11235,82134.0
11236,77781.0
11237,71555.0
11238,75155.0
11239,137900.0
11240,89352.0
11241,74144.0
11242,54561.0
11243,74144.0
11244,71555.0
11245,81694.0
11246,82134.0
11247,100725.0
11248,92316.0
11249,126106.0
11250,49591.0
11251,55725.0
11252,55725.0
11253,74144.0
11254,60563.0
11255,102374.0
11256,92039.0
11257,62633.0
11258,53143.0
11259,54561.0
11260,113778.0
11261,60563.0
11262,49188.0
11263,106545.0
11264,120970.0
11265,74144.0
11266,174063.0
11267,67793.0
11268,90625.0
11269,96134.0
11270,81330.0
11271,53836.0
11272,102374.0
11273,46250.0
11274,93918.0
11275,92039.0
11276,92039.0
11277,54561.0
11278,105449.0
11279,126106.0
11280,87486.0
11281,102025.0
11282,60839.0
11283,113778.0
11284,145262.0
11285,46250.0
11286,106545.0
11287,73794.0
11288,82134.0
11289,46250.0
11290,75839.0
11291,150301.0
11292,61736.0
11293,92316.0
11294,92039.0
11295,53836.0
11296,93918.0
11297,42965.0
11298,68342.0
11299,103816.0
11300,75839.0
11301,92039.0
11302,61736.0
11303,90588.0
11304,90588.0
11305,54561.0
11306,96630.0
11307,106468.0
11308,79579.0
11309,60563.0
11310,113778.0
11311,113778.0
11312,96134.0
11313,105449.0
11314,113778.0
11315,66323.0
11316,92316.0
11317,49591.0
11318,68342.0
11319,53848.0
11320,73794.0
11321,100725.0
11322,77170.0
11323,96134.0
11324,53836.0
11325,89352.0
11326,72303.0
11327,145262.0
11328,106545.0
11329,96134.0
11330,60839.0
11331,55725.0
11332,106468.0
11333,75839.0
11334,96134.0
11335,90625.0
11336,49188.0
11337,92316.0
11338,81330.0
11339,49188.0
11340,113778.0
11341,55725.0
11342,71563.0
11343,87486.0
11344,96630.0
11345,53143.0
11346,77781.0
11347,90588.0
11348,89352.0
11349,96134.0
11350,137900.0
11351,137900.0
11352,126106.0
11353,61736.0
11354,67793.0
11355,92316.0
11356,46250.0
11357,105449.0
11358,113778.0
11359,81330.0
11360,68342.0
11361,92039.0
11362,74144.0
11363,68342.0
11364,81330.0
11365,145262.0
11366,46250.0
11367,102374.0
11368,60839.0
11369,81330.0
11370,71555.0
11371,62633.0
11372,93918.0
11373,55845.0
11374,49188.0
11375,93918.0
11376,150301.0
11377,81694.0
11378,58429.0
11379,88940.0
11380,81694.0
11381,61736.0
11382,86005.0
11383,72303.0
11384,53143.0
11385,62633.0
11386,126106.0
11387,102025.0
11388,74144.0
11389,60563.0
11390,92039.0
11391,92039.0
11392,62842.0
11393,62633.0
11394,82134.0
11395,75839.0
11396,77781.0
11397,53836.0
11398,73330.0
11399,120970.0
11400,77170.0
11401,49647.0
11402,93918.0
11403,137900.0
11404,58429.0
11405,93918.0
11406,92039.0
11407,45078.0
11408,120970.0
11409,105449.0
11410,120970.0
11411,74144.0
11412,55845.0
11413,86005.0
11414,71555.0
11415,73330.0
11416,53836.0
11417,72303.0
11418,75839.0
11419,52713.0
11420,113778.0
11421,72303.0
11422,72303.0
11423,106468.0
11424,85957.0
11425,106468.0
11426,100725.0
11427,88940.0
11428,79579.0
11429,100725.0
11430,81330.0
11431,73330.0
11432,81694.0
11433,81694.0
11434,150301.0
11435,46250.0
11436,90625.0
11437,66323.0
11438,120970.0
11439,150301.0
11440,76961.0
11441,53848.0
11442,90625.0
11443,100725.0
11444,61736.0
11445,105449.0
11446,79579.0
11447,79579.0
11448,113778.0
11449,68342.0
11450,96134.0
11451,96134.0
11452,89352.0
11453,49647.0
11454,53836.0
11455,145262.0
11456,72303.0
11457,54561.0
11458,120970.0
11459,126106.0
11460,53848.0
11461,77170.0
11462,53836.0
11463,81330.0
11464,58429.0
11465,120814.0
11466,90588.0
11467,100725.0
11468,120970.0
11469,49188.0
11470,73794.0
11471,45078.0
11472,54561.0
11473,87486.0
11474,66323.0
11475,55845.0
11476,92039.0
11477,73330.0
11478,76961.0
11479,55725.0
11480,62633.0
11481,46250.0
11482,75155.0
11483,92039.0
11484,54561.0
11485,88940.0
11486,145262.0
11487,49188.0
11488,90625.0
11489,54561.0
11490,49188.0
11491,92039.0
11492,92938.0
11493,49188.0
11494,126106.0
11495,105449.0
11496,98011.0
11497,55725.0
11498,74144.0
11499,92938.0
11500,52713.0
11501,55845.0
11502,87486.0
11503,53143.0
11504,49647.0
11505,145262.0
11506,55725.0
11507,102374.0
11508,76961.0
11509,77781.0
11510,102374.0
11511,102025.0
11512,106468.0
11513,54561.0
11514,100725.0
11515,92316.0
11516,120970.0
11517,73330.0
11518,145262.0
11519,145262.0
11520,113778.0
11521,105449.0
11522,49188.0
11523,102374.0
11524,92039.0
11525,92316.0
11526,72303.0
11527,68342.0
11528,87486.0
11529,126106.0
11530,145262.0
11531,67793.0
11532,126106.0
11533,96134.0
11534,92316.0
11535,72303.0
11536,100725.0
11537,96134.0
11538,106468.0
11539,88940.0
11540,66323.0
11541,71555.0
11542,53143.0
11543,68342.0
11544,55845.0
11545,81330.0
11546,77781.0
11547,73794.0
11548,67793.0
11549,89352.0
11550,76961.0
11551,66323.0
11552,96630.0
11553,61736.0
11554,76961.0
11555,98011.0
11556,72303.0
11557,103816.0
11558,105449.0
11559,106545.0
11560,100725.0
11561,60563.0
11562,103816.0
11563,52713.0
11564,82134.0
11565,113778.0
11566,120970.0
11567,45078.0
11568,46250.0
11569,96134.0
11570,89352.0
11571,55845.0
11572,96134.0
11573,120970.0
11574,120970.0
11575,120970.0
11576,53848.0
