,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,reno,sqft_living_times_grade,condition_div_grade,bathrooms_sq,median_by_zip,Closest_WF
12726,320000.0,5,3.0,2970,7000,1.0,0.0,0.0,3,8,1810,1160.0,1979,0.0,47.3079,-122.341,2630,0,23760,0.375,9.0,72303.0,35.55
12727,425000.0,4,2.5,2270,4400,2.0,0.0,0.0,3,7,2270,0.0,2006,0.0,47.5381,-121.888,2090,0,15890,0.42857142857142855,6.25,120814.0,21.42
12728,550000.0,3,1.0,1630,6009,1.0,0.0,3.0,4,8,1630,0.0,1954,0.0,47.69300000000001,-122.383,2120,0,13040,0.5,1.0,92316.0,6.22
12729,135000.0,3,1.0,1520,8450,1.0,0.0,0.0,2,6,1120,400.0,1961,0.0,47.328,-122.337,1320,0,9120,0.3333333333333333,1.0,72303.0,33.32
12730,695000.0,3,1.75,2080,5687,1.5,0.0,0.0,4,8,2080,0.0,1924,0.0,47.5776,-122.289,2300,0,16640,0.5,3.0625,62633.0,7.53
12731,975000.0,5,2.5,3020,9648,1.0,0.0,2.0,4,9,1980,1040.0,1977,0.0,47.5586,-122.134,2890,0,27180,0.4444444444444444,6.25,113778.0,7.66
12732,210000.0,4,1.75,2180,28710,1.0,0.0,0.0,3,8,1180,1000.0,1950,0.0,47.405,-122.288,2180,0,17440,0.375,3.0625,55845.0,24.07
12733,518000.0,4,1.75,1780,8768,1.0,0.0,0.0,4,7,1050,730.0,1951,0.0,47.7085,-122.283,1590,0,12460,0.5714285714285714,3.0625,54561.0,10.61
12734,335500.0,3,1.0,1370,6780,2.0,0.0,0.0,3,6,1370,0.0,1930,0.0,47.7156,-122.291,1450,0,8220,0.5,1.0,54561.0,10.85
12735,750000.0,4,3.5,3050,7020,2.0,0.0,3.0,3,9,2050,1000.0,1984,0.0,47.57100000000001,-122.374,2170,0,27450,0.3333333333333333,12.25,68342.0,7.36
12736,515000.0,3,1.75,1490,12000,1.0,0.0,0.0,4,7,1490,0.0,1956,0.0,47.569,-122.175,1630,0,10430,0.5714285714285714,3.0625,113778.0,5.46
12737,344500.0,4,2.75,1800,5453,1.0,0.0,0.0,3,7,1050,750.0,2002,0.0,47.4632,-122.209,1820,0,12600,0.42857142857142855,7.5625,61736.0,16.76
12738,470000.0,3,1.5,1760,6723,1.0,0.0,0.0,3,7,1160,600.0,1958,0.0,47.5514,-122.266,2080,0,12320,0.42857142857142855,2.25,55725.0,8.35
12739,606150.0,4,1.75,1770,9848,1.0,0.0,0.0,3,8,1370,400.0,1967,0.0,47.6208,-122.099,2040,0,14160,0.375,3.0625,86005.0,5.09
12740,292000.0,4,2.75,2910,7712,1.0,0.0,0.0,3,7,1600,1310.0,1998,0.0,47.2842,-122.198,2220,0,20370,0.42857142857142855,7.5625,45078.0,36.67
12741,450000.0,3,2.5,2880,426452,2.0,0.0,3.0,3,7,2880,0.0,1979,0.0,47.2485,-122.101,1460,0,20160,0.42857142857142855,6.25,74144.0,41.37
12742,429000.0,3,1.75,2520,5043,1.0,0.0,0.0,3,8,1260,1260.0,1957,0.0,47.5339,-122.372,1360,0,20160,0.375,3.0625,68342.0,11.49
12743,765000.0,4,2.5,3190,38119,2.0,0.0,0.0,3,9,3190,0.0,1988,0.0,47.6698,-122.044,2560,0,28710,0.3333333333333333,6.25,120970.0,4.27
12744,425000.0,2,1.0,540,2500,1.0,0.0,0.0,3,5,540,0.0,1905,0.0,47.6729,-122.383,1290,0,2700,0.6,1.0,77170.0,4.0
12745,505000.0,4,2.5,3170,5340,2.0,0.0,0.0,3,7,3170,0.0,2000,0.0,47.4911,-122.138,3010,0,22190,0.42857142857142855,6.25,93918.0,14.53
12746,544950.0,3,1.75,1830,7371,1.0,0.0,0.0,3,7,1830,0.0,1957,0.0,47.6059,-122.121,1600,0,12810,0.42857142857142855,3.0625,86005.0,5.02
12747,382000.0,3,2.0,1360,4840,1.5,0.0,0.0,3,8,1360,0.0,1936,0.0,47.5487,-122.376,1450,0,10880,0.375,4.0,68342.0,9.84
12748,475000.0,3,1.75,1870,25157,2.0,0.0,0.0,3,7,1870,0.0,1978,0.0,47.695,-121.915,1870,0,13090,0.42857142857142855,3.0625,98011.0,14.27
12749,355000.0,3,1.5,1370,4790,2.0,0.0,0.0,4,7,1370,0.0,1982,0.0,47.7253,-122.164,1370,0,9590,0.5714285714285714,2.25,81694.0,8.07
12750,410000.0,4,2.5,1700,9000,1.0,0.0,0.0,5,7,1700,0.0,1972,0.0,47.7306,-122.233,1370,0,11900,0.7142857142857143,6.25,81694.0,10.36
12751,450000.0,4,2.0,1960,5008,1.0,0.0,0.0,3,6,980,980.0,1900,0.0,47.5958,-122.299,1175,0,11760,0.5,4.0,62633.0,7.38
12752,565000.0,7,4.5,4140,9066,1.0,0.0,0.0,3,7,2070,2070.0,1978,0.0,47.7302,-122.291,1440,0,28980,0.42857142857142855,20.25,54561.0,10.07
12753,529100.0,2,1.0,1290,6528,1.5,0.0,0.0,4,7,1290,0.0,1941,0.0,47.694,-122.29,1670,0,9030,0.5714285714285714,1.0,92039.0,9.08
12754,452500.0,4,2.5,2460,6454,2.0,0.0,0.0,3,7,2460,0.0,2006,0.0,47.5381,-121.89,2320,0,17220,0.42857142857142855,6.25,120814.0,21.3
12755,245000.0,4,2.0,1580,8000,1.0,0.0,0.0,3,7,1040,540.0,1967,0.0,47.3467,-122.304,1550,0,11060,0.42857142857142855,4.0,46250.0,30.64
12756,415000.0,1,1.0,700,2550,1.0,0.0,0.0,3,6,700,0.0,1954,0.0,47.6783,-122.383,1330,0,4200,0.5,1.0,92316.0,4.59
12757,610000.0,4,2.5,2410,15899,2.0,0.0,3.0,3,9,2410,0.0,1990,0.0,47.6242,-122.04,2360,0,21690,0.3333333333333333,6.25,145262.0,6.55
12758,363500.0,4,1.75,2180,9702,1.0,0.0,0.0,5,7,1090,1090.0,1962,0.0,47.4973,-122.268,2020,0,15260,0.7142857142857143,3.0625,60839.0,13.82
12759,510000.0,3,2.75,1950,12630,1.0,0.0,0.0,4,8,1230,291.85172397483797,1969,0.0,47.6301,-122.107,1990,0,15600,0.5,7.5625,106468.0,4.08
12760,650000.0,4,2.5,2630,28298,2.0,0.0,0.0,3,8,2630,0.0,1996,0.0,47.6314,-121.968,2840,0,21040,0.375,6.25,120970.0,10.69
12761,290000.0,4,2.5,2050,9015,2.0,0.0,0.0,4,7,2050,0.0,1973,0.0,47.4357,-122.168,1780,0,14350,0.5714285714285714,6.25,82134.0,20.0
12762,170000.0,3,1.0,790,6750,1.0,0.0,0.0,2,6,790,0.0,1944,0.0,47.4984,-122.24,960,0,4740,0.3333333333333333,1.0,60839.0,13.12
12763,510000.0,2,1.0,1070,5280,1.0,0.0,0.0,3,6,1070,0.0,1900,0.0,47.6168,-122.303,1380,0,6420,0.5,1.0,60563.0,6.0
12764,2280000.0,7,8.0,13540,307752,3.0,0.0,4.0,3,12,9410,4130.0,1999,0.0,47.6675,-121.986,4850,0,162480,0.25,64.0,120970.0,8.6
12765,316000.0,4,2.5,2320,7379,2.0,0.0,0.0,3,8,2320,0.0,1987,0.0,47.3432,-122.316,2230,0,18560,0.375,6.25,46250.0,31.25
12766,690000.0,4,2.5,2670,13463,2.0,0.0,0.0,4,9,2670,291.85172397483797,1989,0.0,47.5627,-122.018,2560,0,24030,0.4444444444444444,6.25,100725.0,13.11
12767,199950.0,2,1.0,700,5200,1.0,0.0,0.0,5,5,700,0.0,1952,0.0,47.4924,-122.174,970,0,3500,1.0,1.0,73330.0,13.7
12768,207000.0,3,1.0,860,7740,1.0,0.0,0.0,3,6,860,0.0,1960,0.0,47.4906,-122.244,980,0,5160,0.5,1.0,60839.0,14.03
12769,449950.0,4,2.25,3490,8400,1.5,0.0,0.0,4,8,3490,0.0,1976,0.0,47.4513,-122.128,2320,0,27920,0.5,5.0625,82134.0,18.97
12770,361550.0,3,1.75,1160,257875,1.0,0.0,0.0,2,7,1160,0.0,1980,0.0,47.4655,-122.072,1420,0,8120,0.2857142857142857,3.0625,93918.0,18.99
12771,824000.0,4,3.5,3650,57538,2.0,0.0,0.0,3,10,3650,0.0,1996,0.0,47.7711,-122.041,3730,0,36500,0.3,12.25,137900.0,12.46
12772,537000.0,3,1.75,1550,10050,1.0,0.0,0.0,5,7,1550,0.0,1957,0.0,47.6345,-122.123,1720,0,10850,0.7142857142857143,3.0625,86005.0,3.93
12773,838400.0,4,2.5,2620,9525,2.5,0.0,0.0,4,9,2620,0.0,1974,0.0,47.5631,-122.219,2580,0,23580,0.4444444444444444,6.25,126106.0,5.76
12774,225000.0,2,1.0,720,4758,1.0,0.0,0.0,3,6,720,0.0,1947,0.0,47.5176,-122.376,990,0,4320,0.5,1.0,68342.0,13.3
12775,329900.0,3,2.0,1380,5198,1.0,0.0,0.0,4,7,1380,0.0,1982,0.0,47.5514,-122.357,1320,0,9660,0.5714285714285714,4.0,53848.0,9.66
12776,282500.0,4,1.0,1170,34925,1.0,0.0,0.0,4,6,1170,0.0,1942,0.0,47.5305,-121.841,1610,0,7020,0.6666666666666666,1.0,120814.0,24.67
12777,229950.0,3,1.75,1170,11960,1.0,0.0,0.0,4,7,1170,0.0,1969,0.0,47.3279,-122.136,1230,0,8190,0.5714285714285714,3.0625,89352.0,32.22
12778,500000.0,2,1.0,1630,12059,1.0,0.0,0.0,3,7,1270,360.0,1947,0.0,47.7228,-122.314,1660,0,11410,0.42857142857142855,1.0,54561.0,10.63
12779,495000.0,3,1.75,1890,6557,1.0,0.0,0.0,3,8,1890,0.0,1967,0.0,47.7032,-122.286,1920,0,15120,0.375,3.0625,54561.0,10.02
12780,149500.0,3,1.0,1010,9450,1.0,0.0,0.0,4,7,1010,0.0,1959,0.0,47.3592,-122.315,1240,0,7070,0.5714285714285714,1.0,55845.0,29.52
12781,726000.0,3,2.5,2040,10033,1.0,0.0,0.0,4,8,1420,620.0,1974,0.0,47.6375,-122.173,2260,0,16320,0.5,6.25,88940.0,2.36
12782,899000.0,4,2.5,4080,10295,2.0,0.0,0.0,3,10,4080,0.0,1998,0.0,47.5933,-121.982,3470,0,40800,0.3,6.25,150301.0,12.07
12783,317000.0,3,1.0,1270,8925,1.0,0.0,0.0,5,7,1270,0.0,1955,0.0,47.5124,-122.165,1270,0,8890,0.7142857142857143,1.0,73330.0,11.67
12784,395000.0,1,1.0,790,3000,1.0,0.0,0.0,3,6,790,0.0,1953,0.0,47.6544,-122.386,1110,0,4740,0.5,1.0,87486.0,2.03
12785,360000.0,4,3.0,2580,6740,2.0,0.0,0.0,3,8,2580,0.0,1999,0.0,47.4296,-122.185,2010,0,20640,0.375,9.0,82134.0,20.55
12786,570000.0,4,2.5,2290,6738,2.0,0.0,0.0,3,8,2290,0.0,1996,0.0,47.5714,-122.005,2100,0,18320,0.375,6.25,100725.0,12.79
12787,320000.0,4,2.5,3490,5000,2.0,0.0,0.0,3,8,3490,0.0,2003,0.0,47.3772,-122.127,2910,0,27920,0.375,6.25,89352.0,26.96
12788,320000.0,3,1.75,1510,30185,1.5,0.0,0.0,3,7,1510,0.0,1976,0.0,47.4118,-122.089,1470,0,10570,0.42857142857142855,3.0625,82134.0,24.05
12789,268000.0,5,2.5,2400,4564,2.0,0.0,0.0,3,7,2400,0.0,2004,0.0,47.369,-122.126,1880,0,16800,0.42857142857142855,6.25,89352.0,27.86
12790,191000.0,2,1.0,900,3400,1.0,0.0,0.0,5,6,900,0.0,1905,0.0,47.5269,-122.314,940,0,5400,0.8333333333333334,1.0,53143.0,12.7
12791,400000.0,2,1.0,1270,7440,1.0,0.0,0.0,4,7,910,360.0,1949,0.0,47.5285,-122.372,1040,0,8890,0.5714285714285714,1.0,68342.0,12.09
12792,515000.0,2,1.0,1050,5000,1.0,0.0,0.0,5,7,1050,0.0,1907,0.0,47.6699,-122.369,1340,0,7350,0.7142857142857143,1.0,77170.0,3.69
12793,610000.0,4,2.5,2950,9010,2.0,0.0,0.0,3,9,2950,0.0,2004,0.0,47.53100000000001,-121.86,3160,0,26550,0.3333333333333333,6.25,120814.0,23.52
12794,538000.0,2,1.75,1850,3060,1.0,0.0,0.0,3,7,1060,790.0,1929,1992.0,47.6821,-122.308,1850,1,12950,0.42857142857142855,3.0625,92039.0,7.19
12795,432000.0,3,2.5,1970,4036,2.0,0.0,0.0,4,7,1970,291.85172397483797,2003,0.0,47.5335,-121.869,1960,0,13790,0.5714285714285714,6.25,120814.0,22.83
12796,335000.0,4,2.25,2400,8592,2.0,0.0,0.0,3,8,2400,0.0,1978,0.0,47.4383,-122.193,2180,0,19200,0.375,5.0625,61736.0,19.55
12797,302000.0,5,1.75,2360,8642,1.5,0.0,0.0,5,7,2060,300.0,1926,0.0,47.7617,-122.335,1950,0,16520,0.7142857142857143,3.0625,53836.0,7.97
12798,787500.0,4,1.75,1580,9382,1.0,0.0,0.0,3,7,1080,500.0,1963,0.0,47.6353,-122.232,2010,0,11060,0.42857142857142855,3.0625,174063.0,3.16
12799,420000.0,3,1.0,1790,7055,1.0,0.0,0.0,5,8,1520,270.0,1937,0.0,47.718,-122.355,1710,0,14320,0.625,1.0,53836.0,9.14
12800,560000.0,3,2.5,2840,216493,2.0,0.0,0.0,3,9,2840,0.0,1991,0.0,47.702,-121.892,2820,0,25560,0.3333333333333333,6.25,98011.0,16.13
12801,535000.0,3,2.5,1970,6634,2.0,0.0,0.0,3,8,1970,0.0,1989,0.0,47.5759,-122.012,2090,0,15760,0.375,6.25,100725.0,12.08
12802,310000.0,3,2.5,1780,6771,1.0,0.0,0.0,3,7,1230,550.0,1990,0.0,47.5237,-122.353,1780,0,12460,0.42857142857142855,6.25,53848.0,12.75
12803,760000.0,5,2.0,3920,5250,1.5,0.0,0.0,5,7,2560,1360.0,1910,0.0,47.5798,-122.294,1830,0,27440,0.7142857142857143,4.0,62633.0,7.72
12804,242500.0,3,1.75,1550,1905,2.0,0.0,0.0,3,7,1550,0.0,2005,0.0,47.4331,-122.195,1550,0,10850,0.42857142857142855,3.0625,61736.0,20.12
12805,1310000.0,6,3.0,2980,7200,1.5,0.0,2.0,3,8,2980,0.0,1911,0.0,47.6366,-122.362,1720,0,23840,0.375,9.0,73794.0,1.14
12806,235000.0,3,1.0,1270,7153,1.0,0.0,0.0,5,6,1270,0.0,1949,0.0,47.4815,-122.226,1650,0,7620,0.8333333333333334,1.0,61736.0,14.82
12807,598780.0,4,2.25,3040,12160,1.0,0.0,0.0,4,7,1520,1520.0,1963,0.0,47.5911,-122.133,2560,0,21280,0.5714285714285714,5.0625,79579.0,4.95
12808,433200.0,3,2.5,2075,16200,2.0,0.0,0.0,3,8,2075,291.85172397483797,2002,0.0,47.4848,-121.698,2300,0,16600,0.375,6.25,93380.0,36.35
12809,343000.0,2,1.0,1110,9920,1.0,0.0,0.0,5,6,700,410.0,1942,0.0,47.5454,-122.192,2830,0,6660,0.8333333333333334,1.0,73330.0,7.67
12810,145000.0,2,1.0,800,8125,1.0,0.0,0.0,3,6,800,0.0,1964,0.0,47.6836,-122.174,2390,0,4800,0.5,1.0,105449.0,5.8
12811,291970.0,1,1.0,680,21727,1.0,0.0,0.0,3,5,680,0.0,1952,1995.0,47.44600000000001,-122.175,1470,1,3400,0.6,1.0,82134.0,18.8
12812,599950.0,3,1.0,1680,7910,1.0,0.0,0.0,3,7,1680,0.0,1949,0.0,47.5085,-122.385,1330,0,11760,0.42857142857142855,1.0,58429.0,14.32
12813,1750000.0,4,2.5,3910,22710,1.5,0.0,0.0,3,8,3910,0.0,1908,2003.0,47.6295,-122.217,2920,1,31280,0.375,6.25,102374.0,1.98
12814,870000.0,4,1.75,2780,11000,1.0,0.0,0.0,3,9,1560,1220.0,1964,0.0,47.595,-122.203,2350,0,25020,0.3333333333333333,3.0625,102374.0,2.11
12815,323000.0,4,2.75,2000,9083,2.0,0.0,0.0,4,7,2000,0.0,1992,0.0,47.3511,-122.058,1690,0,14000,0.5714285714285714,7.5625,96134.0,31.19
12816,727000.0,4,3.0,3150,9703,2.0,0.0,0.0,3,9,3150,0.0,2001,0.0,47.5962,-122.018,3150,0,28350,0.3333333333333333,9.0,150301.0,9.98
12817,166000.0,1,1.0,1120,17332,1.0,0.0,0.0,3,7,1120,0.0,1988,0.0,47.2972,-122.267,1280,0,7840,0.42857142857142855,1.0,71555.0,35.53
12818,450000.0,4,1.75,1740,12204,1.0,0.0,0.0,3,7,1270,470.0,1961,0.0,47.7675,-122.277,2190,0,12180,0.42857142857142855,3.0625,75839.0,5.84
12819,400000.0,3,2.5,2970,23100,1.0,0.0,0.0,3,7,1510,1460.0,1967,0.0,47.7735,-122.133,2390,0,20790,0.42857142857142855,6.25,106545.0,11.64
12820,599000.0,3,2.5,2970,23100,1.0,0.0,0.0,3,7,1510,1460.0,1967,0.0,47.7735,-122.133,2390,0,20790,0.42857142857142855,6.25,106545.0,11.64
12821,165000.0,3,1.0,1150,19200,1.0,0.0,0.0,4,5,1150,0.0,1908,0.0,47.2756,-122.27,1290,0,5750,0.8,1.0,71555.0,37.94
12822,229000.0,2,1.0,1190,7408,1.0,0.0,0.0,3,6,830,360.0,1941,0.0,47.5094,-122.31,1140,0,7140,0.5,1.0,49188.0,14.07
12823,305000.0,1,1.0,900,7500,1.0,0.0,0.0,3,5,900,0.0,1946,0.0,47.7553,-122.283,1470,0,4500,0.6,1.0,75839.0,7.22
12824,930000.0,3,3.25,2950,4446,2.0,0.0,0.0,3,9,2450,500.0,2001,0.0,47.5852,-122.391,1930,0,26550,0.3333333333333333,10.5625,77781.0,5.87
12825,542000.0,3,2.5,1990,15985,1.0,0.0,0.0,3,8,1540,450.0,1964,0.0,47.6205,-122.141,2470,0,15920,0.375,6.25,79579.0,3.35
12826,214000.0,3,1.0,1020,9147,1.0,0.0,0.0,4,6,1020,0.0,1900,1965.0,47.3127,-122.002,1600,1,6120,0.6666666666666666,1.0,71563.0,36.65
12827,718000.0,3,2.5,2070,7200,2.0,0.0,0.0,3,8,2070,0.0,2001,0.0,47.6946,-122.211,1650,0,16560,0.375,6.25,105449.0,8.72
12828,349000.0,3,2.5,1430,1002,3.0,0.0,0.0,3,8,1430,0.0,2002,0.0,47.698,-122.349,1430,0,11440,0.375,6.25,81330.0,7.08
12829,305000.0,3,2.5,2030,8000,2.0,0.0,0.0,3,7,2030,0.0,1997,0.0,47.4024,-122.216,2290,0,14210,0.42857142857142855,6.25,67793.0,23.54
12830,498000.0,3,2.5,1620,2640,2.0,0.0,0.0,4,7,1620,0.0,1900,1993.0,47.6036,-122.305,1370,1,11340,0.5714285714285714,6.25,60563.0,6.57
12831,799950.0,4,3.5,4220,196817,2.0,0.0,0.0,3,10,4220,0.0,1993,0.0,47.2642,-122.187,2500,0,42200,0.3,12.25,74144.0,38.91
12832,737000.0,3,2.5,2300,7800,2.0,0.0,2.0,3,9,2300,0.0,1997,0.0,47.6842,-122.155,2300,0,20700,0.3333333333333333,6.25,106468.0,4.5
12833,860000.0,4,3.25,3830,10005,2.0,0.0,0.0,3,10,3830,0.0,2001,0.0,47.5953,-122.039,2555,0,38300,0.3,10.5625,150301.0,9.18
12834,339950.0,3,2.5,2390,34041,1.0,0.0,0.0,3,8,1840,550.0,1984,0.0,47.3546,-122.081,2460,0,19120,0.375,6.25,89352.0,30.29
12835,249000.0,3,2.25,1440,7673,1.0,0.0,0.0,3,7,940,500.0,1982,0.0,47.4034,-122.178,1440,0,10080,0.42857142857142855,5.0625,67793.0,23.49
12836,370000.0,2,1.0,910,5525,1.0,0.0,0.0,2,6,910,0.0,1910,0.0,47.5322,-122.379,1620,0,5460,0.3333333333333333,1.0,68342.0,11.67
12837,725000.0,3,2.0,1550,12262,1.0,0.0,0.0,4,7,1550,0.0,1964,0.0,47.5755,-122.216,2900,0,10850,0.5714285714285714,4.0,126106.0,4.36
12838,529000.0,5,2.5,2380,91476,1.0,0.0,0.0,4,8,1580,800.0,1976,0.0,47.479,-122.153,1880,0,19040,0.5,6.25,93918.0,15.49
12839,310000.0,4,2.75,2060,8100,1.0,0.0,0.0,4,7,1310,750.0,1988,0.0,47.3581,-122.317,1540,0,14420,0.5714285714285714,7.5625,55845.0,29.68
12840,315000.0,4,2.25,1880,9163,2.0,0.0,0.0,3,8,1880,0.0,1981,0.0,47.4362,-122.165,1900,0,15040,0.375,5.0625,82134.0,19.98
12841,1300000.0,4,2.5,3470,4160,2.0,0.0,0.0,3,9,2480,990.0,1927,0.0,47.63,-122.363,2280,0,31230,0.3333333333333333,6.25,73794.0,1.33
12842,435000.0,3,2.0,2360,12744,2.0,0.0,0.0,5,7,2360,0.0,1964,0.0,47.483,-122.164,1650,0,16520,0.7142857142857143,4.0,93918.0,14.87
12843,350000.0,3,1.75,1970,10800,1.0,0.0,0.0,4,7,1300,670.0,1979,0.0,47.5107,-122.172,1970,0,13790,0.5714285714285714,3.0625,73330.0,11.73
12844,240000.0,3,1.0,1040,7800,1.0,0.0,0.0,3,7,1040,0.0,1948,0.0,47.4804,-122.229,1780,0,7280,0.42857142857142855,1.0,61736.0,14.96
12845,410000.0,3,2.25,1420,3750,2.0,0.0,0.0,3,7,1420,0.0,1987,0.0,47.5725,-122.383,1430,0,9940,0.42857142857142855,5.0625,77781.0,7.2
12846,430000.0,4,2.75,2290,5249,2.0,0.0,0.0,3,7,2290,0.0,2003,0.0,47.4916,-122.162,2270,0,16030,0.42857142857142855,7.5625,93918.0,13.97
12847,446000.0,4,2.5,1530,8375,1.0,0.0,0.0,3,7,1020,510.0,1974,0.0,47.7174,-122.236,1650,0,10710,0.42857142857142855,6.25,81694.0,11.59
12848,240000.0,3,1.5,1360,9760,1.5,0.0,0.0,5,7,1360,0.0,1984,0.0,47.4648,-121.757,1310,0,9520,0.7142857142857143,2.25,93380.0,34.19
12849,595000.0,4,3.0,3680,35736,1.5,0.0,0.0,4,8,2320,1360.0,1970,0.0,47.4703,-122.015,3210,0,29440,0.5,9.0,102025.0,20.83
12850,215150.0,3,1.0,920,4770,1.0,0.0,0.0,4,6,920,0.0,1969,0.0,47.3654,-122.082,920,0,5520,0.6666666666666666,1.0,89352.0,29.12
12851,319950.0,2,1.0,1070,5824,1.0,0.0,2.0,5,7,1070,0.0,1949,0.0,47.507,-122.242,2090,0,7490,0.7142857142857143,1.0,60839.0,12.22
12852,385000.0,3,2.0,1590,9912,2.0,0.0,0.0,3,8,1590,0.0,2000,0.0,47.3731,-122.43,1670,0,12720,0.375,4.0,71820.0,29.63
12853,280000.0,3,2.5,1600,6700,2.0,0.0,0.0,3,8,1600,0.0,1991,0.0,47.3618,-122.074,1790,0,12800,0.375,6.25,89352.0,29.69
12854,399950.0,3,2.5,1510,7300,1.0,0.0,0.0,3,7,1040,470.0,1974,0.0,47.7153,-122.211,1360,0,10570,0.42857142857142855,6.25,81694.0,9.87
12855,132500.0,3,1.0,1080,10500,1.0,0.0,0.0,3,7,1080,0.0,1967,0.0,47.32,-122.278,1200,0,7560,0.42857142857142855,1.0,71555.0,33.15
12856,399950.0,2,0.75,1330,2856,1.0,0.0,0.0,4,7,930,400.0,1916,0.0,47.5671,-122.37,1330,0,9310,0.5714285714285714,0.5625,68342.0,7.81
12857,290000.0,2,1.0,850,6800,1.0,0.0,0.0,3,7,850,0.0,1948,0.0,47.7282,-122.337,870,0,5950,0.42857142857142855,1.0,53836.0,10.56
12858,860000.0,5,2.25,1960,8592,1.0,0.0,0.0,4,8,1290,670.0,1958,0.0,47.6066,-122.192,1720,0,15680,0.5,5.0625,102374.0,1.23
12859,3100000.0,6,4.25,6980,15682,3.0,0.0,4.0,4,12,5330,1650.0,1999,0.0,47.5552,-122.231,3930,0,83760,0.3333333333333333,18.0625,126106.0,6.83
12860,245000.0,4,1.0,1530,7200,1.5,0.0,0.0,3,7,1400,130.0,1948,0.0,47.5015,-122.262,1530,0,10710,0.42857142857142855,1.0,60839.0,13.23
12861,255000.0,3,1.5,1320,7980,1.0,0.0,0.0,3,7,1320,0.0,1956,0.0,47.5068,-122.259,2000,0,9240,0.42857142857142855,2.25,60839.0,12.6
12862,310000.0,4,3.0,2320,7200,2.0,0.0,0.0,3,7,2320,0.0,1976,0.0,47.7703,-122.312,2050,0,16240,0.42857142857142855,9.0,75839.0,6.25
12863,299000.0,3,1.0,960,8100,1.0,0.0,0.0,3,7,960,0.0,1955,0.0,47.7763,-122.305,1080,0,6720,0.42857142857142855,1.0,75839.0,5.42
12864,575000.0,4,2.5,2040,5508,2.0,0.0,0.0,4,8,2040,0.0,1996,0.0,47.5719,-122.007,2130,0,16320,0.5,6.25,100725.0,12.66
12865,284000.0,3,1.0,1080,8214,1.0,0.0,0.0,3,7,1080,0.0,1944,0.0,47.7401,-122.348,1850,0,7560,0.42857142857142855,1.0,53836.0,10.51
12866,840000.0,3,1.75,2020,4800,1.0,0.0,0.0,4,8,1090,930.0,1926,0.0,47.6726,-122.294,1680,0,16160,0.5,3.0625,92039.0,7.37
12867,442573.0,3,1.75,1780,7567,1.0,0.0,0.0,3,7,1290,490.0,1980,0.0,47.7314,-122.225,1910,0,12460,0.42857142857142855,3.0625,81694.0,10.47
12868,560000.0,3,1.0,1140,7028,1.0,0.0,0.0,3,8,1140,0.0,1931,0.0,47.6948,-122.322,1350,0,9120,0.375,1.0,92039.0,7.62
12869,485000.0,3,2.0,1610,4160,1.0,0.0,0.0,4,7,1010,600.0,1917,0.0,47.5421,-122.388,1040,0,11270,0.5714285714285714,4.0,90625.0,10.6
12870,472500.0,4,1.75,1440,8536,1.0,0.0,0.0,4,7,1440,0.0,1961,0.0,47.6775,-122.18,1720,0,10080,0.5714285714285714,3.0625,105449.0,6.05
12871,1610000.0,4,2.75,4270,25807,2.0,0.0,0.0,3,11,4270,0.0,1996,0.0,47.5951,-122.206,3860,0,46970,0.2727272727272727,7.5625,102374.0,2.1
12872,808000.0,8,3.75,3460,4600,2.0,0.0,0.0,3,7,2860,600.0,1987,0.0,47.6617,-122.289,2170,0,24220,0.42857142857142855,14.0625,49647.0,7.14
12873,398000.0,3,1.75,1890,16001,1.5,0.0,0.0,4,7,1890,0.0,1950,0.0,47.7663,-122.201,1820,0,13230,0.5714285714285714,3.0625,76961.0,8.01
12874,340000.0,3,2.5,2240,6000,2.0,0.0,0.0,3,8,2240,0.0,2003,0.0,47.4837,-122.138,2400,0,17920,0.375,6.25,93918.0,15.31
12875,380000.0,2,1.0,760,4000,1.5,0.0,0.0,3,6,760,0.0,1910,0.0,47.5462,-122.32,1130,0,4560,0.5,1.0,53143.0,10.99
12876,235000.0,3,1.0,1020,6173,1.0,0.0,0.0,3,6,780,240.0,1948,0.0,47.5042,-122.329,1330,0,6120,0.5,1.0,49188.0,15.22
12877,400000.0,3,1.5,1330,9900,1.0,0.0,0.0,3,7,1330,0.0,1956,0.0,47.7167,-122.233,1940,0,9310,0.42857142857142855,2.25,81694.0,11.36
12878,582000.0,5,2.5,2780,12335,1.0,0.0,0.0,4,8,1590,1190.0,1968,0.0,47.5681,-122.128,2750,0,22240,0.5,6.25,113778.0,7.03
12879,209000.0,2,1.0,1070,6120,1.0,0.0,0.0,3,6,1070,0.0,1962,0.0,47.4989,-122.317,1130,0,6420,0.5,1.0,49188.0,15.33
12880,335000.0,5,3.0,2660,7700,1.5,0.0,0.0,4,7,1670,990.0,1962,0.0,47.46,-122.174,1610,0,18620,0.5714285714285714,9.0,82134.0,17.27
12881,285950.0,2,1.0,710,7120,1.0,0.0,0.0,5,6,710,0.0,1942,0.0,47.5122,-122.374,1100,0,4260,0.8333333333333334,1.0,58429.0,13.9
12882,645000.0,5,2.25,3340,52476,2.0,0.0,0.0,4,8,3340,0.0,1975,0.0,47.4553,-121.987,2460,0,26720,0.5,5.0625,102025.0,23.45
